Name,Comment,Time,Likes,Reply Count
TEJAVATH NAVEEN,Thank you apna college team 🙏<br>Please make a tuturial video on MACHINE LEARNING ON PYTHON<br>I hope you will do as soon as possible. <br>Thank you🙏,2022-09-17T18:22:34Z,1,1
Soutam Das,Ma&#39;am please continue python series please 🙏,2022-09-17T15:24:43Z,0,0
Pradumn Vishwakarma,please make full course of python please this vdo is so hellp full for beginer please make another vdo,2022-09-17T10:18:21Z,0,0
Gaming Entertainment TV,How much time does it take to complete the setup,2022-09-17T09:49:47Z,0,0
Reyan rather,i saved the variable but it still ask my name after print help me,2022-09-17T08:26:53Z,0,0
life is beautiful,python robot framework bhi sikho na,2022-09-17T06:39:12Z,0,0
Mahuley shorts,"<a href=""https://youtu.be/OlQ01L9UQl0"">https://youtu.be/OlQ01L9UQl0</a>",2022-09-16T18:32:59Z,0,0
usama,3.10.7 arraha hai is it okay ?,2022-09-16T12:17:46Z,0,0
usama,Starting music Sunn kr hi josh ajata hai prhnay ka..,2022-09-16T12:16:35Z,0,0
manasmita Nayak,Plse update advance Python,2022-09-16T09:46:20Z,0,0
ADITYA RAJ,Thank you so much shradha didi for this valuable content 🌟🎊👍👏,2022-09-16T09:42:38Z,1,0
#Future IITIAN💫,Plzz share practice problems of python for 1st year btech students who are beginners,2022-09-16T09:25:13Z,0,0
UnLIMITED CONTENT,"Make Full Series for Python, Like you Did for JAVA",2022-09-16T07:23:01Z,0,0
Aman Pathak,"Thanks a lot for this video...!!!<br><a href=""about:invalid#zCSafez""></a>",2022-09-15T17:36:12Z,0,0
MindMatters,Mam please AI PE video,2022-09-15T17:30:45Z,0,0
coders playground,"Python play list ...   <a href=""https://youtube.com/playlist?list=PLiGZr12WNR_-P0Ep3hbBgcdeuNVr7pgdC"">https://youtube.com/playlist?list=PLiGZr12WNR_-P0Ep3hbBgcdeuNVr7pgdC</a>",2022-09-15T16:02:01Z,1,0
DDU Agriculture education,Mam if i learned java language then all language will be easy for me??,2022-09-15T15:28:10Z,0,0
NAKSHATRA,VERY HELPFUL DIDI . THANK YOU 😇,2022-09-15T15:22:34Z,0,0
Kraken Villain,I am in 8th and tomorrow is my exam 😂😂😹😹😹😹😹,2022-09-15T15:16:17Z,0,0
walk'in with me,Please make more videos on python mam🙏,2022-09-15T15:07:04Z,0,0
Rushi Desai,Thanks didi,2022-09-15T13:49:27Z,0,0
Prince Kumar,I face the pyscript could not load the python engine,2022-09-15T13:00:27Z,0,0
Abhiram K Bairy,Please Didi can you make an advanced course for python like you did for C++ and java. We are dependent on Apna College 🙏🏻,2022-09-15T11:20:24Z,3,0
Priya Singh,Thanx this is what I am looking for so long...please continue this series....,2022-09-15T07:47:32Z,2,0
Fact X,Like And Vote🥺<br>We need Full advanced Python Course 🙏,2022-09-15T07:07:55Z,1,0
Imran Siddique,"I am requesting to you, can you please make 2 shot video for python",2022-09-14T18:27:31Z,1,0
Jo Jo,mera python install hone me 10 din lag gaye mai har bar download  kr  ta th ps speed me  to 10 kb to  10 din lag gaye,2022-09-14T16:56:05Z,0,0
Nitish Singh,What if our name is &quot;Gafoor Ghisela&quot; and we want to find the second G,2022-09-14T13:47:53Z,0,0
Rahul kharwar,Mam you are my inspiration🥰,2022-09-14T11:58:20Z,0,0
Parmesh Metre,Please make one video for oops,2022-09-14T05:21:59Z,0,0
Deepshikha Pathak,Which computer language is for software development???,2022-09-13T18:36:05Z,0,0
Adarsh Patil,Those who want Machine Learning to be taught by Apna college ... Please vote this comment.,2022-09-13T16:48:08Z,0,0
Adarsh Patil,Machine learning,2022-09-13T16:47:14Z,0,0
jagruti patil,Mam full python course complete vidios Dale pls,2022-09-13T15:11:00Z,0,0
Frizzybeavy,You can also use notepad ++ or notepad,2022-09-13T15:04:28Z,1,0
LET's EXECUTE',Please do continue python language,2022-09-13T03:50:19Z,0,0
Mixxy Villa,Love ❤️💕 u Dil saa sukriya,2022-09-12T16:05:16Z,0,0
Om Chorghe,You are the best,2022-09-12T15:27:50Z,0,0
Adesh Narwade,Please continue this series and make full course on python there are not any hindi techer for python  please help us,2022-09-12T14:52:35Z,0,0
SAMPANN,Please give us a full python course like the java course🙏🏻,2022-09-12T08:01:13Z,0,0
Aamir Syed,where is the notes mam?,2022-09-11T21:29:48Z,0,0
Taiyab Shaikh,Mere macbook me open nhi ho raha he page,2022-09-11T13:13:11Z,0,0
parv verma,she loves java,2022-09-11T11:42:42Z,1,0
Lavanya Reddy,"very nice video , I learnt a lot",2022-09-11T11:20:18Z,0,0
SK official,Is python 3.9+ works on windows 7????,2022-09-11T08:51:30Z,0,0
Abdullah Sadik Raha,Is you guys have paid course ?,2022-09-11T08:14:53Z,0,0
Yashawanth K,Apna college 🔥🔥 awesome explaination and listener can easily  recognize,2022-09-11T06:29:56Z,0,0
Varsha Savani-Surve,pyscripter is working well then why do we need pycharm,2022-09-10T17:12:17Z,1,0
Varsha Savani-Surve,pycharm is for mac users na?,2022-09-10T17:01:45Z,1,0
Rahul Verma,Can you send me your notes of python beginners level,2022-09-10T15:31:33Z,0,0
Chill_Naish,Alt+shift+f10 is not working...,2022-09-10T15:27:28Z,0,0
Misbaul Laskar,Love from Assam. Didi need C++ Full course,2022-09-10T14:29:13Z,0,0
_Dhakad_S,Every second of this video is so valuable 😘😘,2022-09-10T12:35:23Z,0,0
gk starter,Mam <br>none of your code worked on pyscripter in my device.<br>Why?,2022-09-10T09:11:13Z,0,0
aniket sawant,Please continue the Python series,2022-09-10T02:54:55Z,0,0
RAGHUNANDAN SHARMA,nice explanation,2022-09-09T20:50:05Z,0,0
KARUNESH ARORA,"Explained in simple way, but covers most of the key points to make things clear and easy to remember. It would be great, if you could have a series on Python for Machine Learning and then on TensorFlow and Keras. Thanks.",2022-09-09T17:55:55Z,258,1
normal saad 3.0,Ap hacking ko upar video upload kar sakti hai,2022-09-09T10:08:22Z,0,0
blahblahblahblah,why use pyscripter when you can directly use idle of python?,2022-09-09T08:01:18Z,0,0
Çrïçkêt gamers,Please do video on artificial intelligence <br>Please please🙏......,2022-09-09T07:09:51Z,0,0
Yuvraj Singh Singh,Thank you Sradhha mam to share your experience with me,2022-09-09T06:06:04Z,0,0
Aman Thakur,Please make full course video more than 10+hrs ASAP,2022-09-09T05:09:44Z,1,0
Shubham Maheshwari,"FEEL THE LOVE IN THE CONTENT AND THE  CONTENT PROVIDER<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",2022-09-08T19:24:31Z,0,0
Kartikey Dubey,Mam indentation Ek space ka bhi ho sakta hai. Python Mein Kahin Nahin likha hai ki indentation 4 space ya Ek tab ka hoga.,2022-09-08T14:41:36Z,0,0
Misbaul Laskar,C++ full course,2022-09-08T02:13:58Z,1,0
Misbaul Laskar,needed C++ full course,2022-09-08T02:13:43Z,1,1
Misbaul Laskar,Didi please make a one shot video for C++ full course.,2022-09-08T02:10:21Z,0,0
Karan Kumar,Python full course,2022-09-07T18:06:45Z,2,0
Paridhi Gupta,Can you continue python for data science.,2022-09-07T17:26:34Z,0,0
Sujal Chauhan,"For those who think they are now expert in Python, this video is just about Basics Of Python",2022-09-07T16:33:02Z,0,0
Dhruvi Patel,Didi please teach Machine Learning by taking the help of Mini projects because by the help of these mini projects we can able to perform these concepts in real life,2022-09-07T12:14:13Z,0,0
hassan ghani,TBH jitni school k aik saal main coding seekhi hai utni apne 1.5 hour main sikha di😜😂,2022-09-07T10:52:58Z,0,0
JM19 Cricket,Nice,2022-09-07T10:40:23Z,1,0
Abhay raj,Shraddha di this is very helpful thanks. Iam a school student,2022-09-07T09:44:25Z,0,0
Siddiq Shadab,age = int(input(&quot;enter your age&quot;)<br>if age &gt;= 18:     print(&quot;you are an adult&quot;)<br>print(&quot;you can vote&quot;)print(&quot;thank you&quot;)<br><br>Please solve this problem,2022-09-07T05:47:47Z,0,0
Devanand,didi can you put a video on  python turtle and pygame,2022-09-06T11:54:27Z,0,0
मन की बात -mind matters,Pycharm is for mac??,2022-09-06T10:45:09Z,0,1
syed zain,maam age 24 apke for sure 🤭,2022-09-06T10:41:15Z,0,0
GIGA CHAD,"<a href=""http://www.youtube.com/results?search_query=%23created"">#created</a> by CHAITANYA  :)<br><br>first  = int(input(&quot;enter the first number&quot;))<br><a href=""http://www.youtube.com/results?search_query=%23operators"">#operators</a> defining<br>operator = input(&quot;enter the operators(+,-,*,%,/):&quot;)<br>second = int(input(&quot;enter the second number&quot;))<br><br>if operator == &quot;+&quot;:<br>    print(&quot;your result&quot;)<br>    print(first + second)<br>elif operator == &quot;-&quot;:<br>    print(&quot;your result&quot;)<br>    print(first - second)<br>elif operator == &quot;*&quot;:<br>    print(&quot;your result&quot;)<br>    print(first * second)<br>elif operator == &quot;%&quot;:<br>    print(&quot;your result&quot;)<br>    print(first % second)<br>elif operator == &quot;/&quot;:<br>    print(&quot;your result&quot;)<br>    print(first / second)<br><br>creator = str(&quot;by chaitanya&quot;)<br>print(creator)<br><br><a href=""http://www.youtube.com/results?search_query=%23calculator"">#Calculator</a> code",2022-09-06T01:11:48Z,0,2
Pragati Charde,Thank u di aap bhot achhese smzate ho 🤗plzz di cyber security pr vedio banaye...,2022-09-05T14:20:44Z,0,0
Ps5 Clips,😂basically mene yeh sikha jo pata hai usko computer ko kese batae aur vahi computer se hm vapus kese sune.🤣,2022-09-05T11:44:15Z,1,0
Colour Pencil,I am from class 5,2022-09-05T11:02:52Z,0,0
Uttam Patel,Hum aapko didi nahi kahe ge .....,2022-09-05T07:17:51Z,0,0
AMAZING DATA SCIENCE COURSE ,"<a href=""https://youtu.be/QxiP6FGIoEU"">https://youtu.be/QxiP6FGIoEU</a> data",2022-09-05T01:56:07Z,0,0
Jitika Aziz,ilove content plz upload beginer to adv level plz,2022-09-04T22:42:34Z,0,0
Feeling Good,"<a href=""https://youtu.be/LztteMo281k"">https://youtu.be/LztteMo281k</a>",2022-09-04T21:10:12Z,0,0
PRATIK DAS,Best Video ever <br>I would recommend you all to go through this video to crack your interviews 💯,2022-09-04T15:53:23Z,0,1
Sajid Khan ME vlogs,"Mam, please send your email or another source of contact through which I can ask the questions.",2022-09-04T05:15:14Z,0,0
Sajid Khan ME vlogs,need machine learning please send the link <br>thank you,2022-09-04T05:13:49Z,0,1
Utkarsh Kalbhor,Achha padati hai mam aap bohot achcha keep it up mam,2022-09-04T04:39:25Z,2,0
Maheshwar Mahto,दीदी कौन सा लैपटॉप लेना चाहिए..?,2022-09-03T21:08:43Z,0,3
Aliza Bano,Is it necessary to download pycharm in Android or we can do further coding on pyacripter????????? Pls reply anyone. New to coding,2022-09-03T13:42:09Z,0,0
anoop dubey,name=&#39;tony stark&#39;<br>Age=51<br>print(name)<br>print(age)<br>print(&#39;tony is a genius&#39;)<br><br>Why are you using first_name and last_ name and is_adult<br>When question is different.,2022-09-03T13:10:51Z,0,1
deepak nikam,requesting to you  please explain machine learning,2022-09-03T11:56:46Z,0,0
Quality Facts,Love From Mumbai .. ❤❤❤❤  <br>Such A Great  Tutorial  ..,2022-09-03T07:29:24Z,0,1
AK_Tech,Helo mam helo apna college<br>Mam please AI pr video bna do,2022-09-03T03:06:50Z,0,0
Al Amin,Love ❤️ from Bangladesh,2022-09-02T14:38:25Z,0,0
Manpreet Grewal,Company kya fill kre pyscripter download krte hue??,2022-09-02T11:17:23Z,1,0
Mandar Sadare,Python for data science,2022-09-02T04:59:05Z,0,0
Mandar Sadare,Plz make python series,2022-09-02T04:46:25Z,0,0
Shruti Mishra,for ai and machine learning please,2022-09-02T03:09:37Z,0,0
PRATIM LAHA,WOW Didi. Awesome,2022-09-01T20:19:31Z,1,0
Shivani Chaturvedi,Much love ❤️,2022-09-01T17:28:44Z,0,1
Ꮆ•Ꮶ  ᏕᎮᏂᏋᏒᏋ,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=1m15s"">1:15</a>",2022-09-01T13:32:19Z,0,1
war room,What learn in python for data science,2022-09-01T10:04:02Z,0,0
yash mohite,"Hey I am a <a href=""http://b.com/"">B.com</a> graduate and I want to do data science can I do this?",2022-09-01T07:33:32Z,0,0
Insaan hu,Lets spam binod again binod is back,2022-09-01T07:11:35Z,0,0
ViSiOn Yt,We don&#39;t need any basics of other languages to learn python ????,2022-08-31T11:44:48Z,0,0
NxL StromOp,&#39;Mony stark&#39;🤣🤣🤣🤣,2022-08-31T10:34:00Z,0,0
_ Pranav________,Hacking,2022-08-31T08:21:14Z,1,0
Shivam Rai,Di aap baar baar Java repeat kr rahi hai confusion ho rha h<br>Maine C programming ka  aapke videos dekh kar hi kuch knowlodge liya abhi bahut confuse hu aage kya hoga kaise hoga bcoz I am in 1st year .<br>Please help me🙏,2022-08-31T07:23:42Z,0,0
Anjali Mamgain,In my pycharm there is showing error in run,2022-08-31T06:17:46Z,0,0
Abhay Shukla,Btech sem 1 valo ke liye sahi hai yeh AKTU??,2022-08-31T05:31:53Z,0,0
divyang patel,Plz provide full course....among the so many full python course i have watched till now...being a non cs background...i think...i can learn python in a wholesome way with your teaching...thank you ma&#39;am,2022-08-31T03:47:24Z,0,1
Abhay Shukla,i am in first year sem 1 for btech cs with iot PSIT...,2022-08-31T03:27:39Z,0,0
GIGA CHAD,"old_age = int(input(&quot;enter the old age&quot;))<br>new_age = old_age + 2<br>print(new_age)<br>;<br>;<br>mam ye old_age = int(input.... )  zada easy hai kyo ki oldage bhi to int hogi !!!",2022-08-31T01:36:54Z,1,0
doodle,33.3,2022-08-30T15:01:11Z,1,0
abhinav chauhan,i realy like the way of teaching could you please providing full course on python as well as project,2022-08-30T10:09:34Z,0,0
AshixH Borthakur,Can i continue with VScode editor without installing another software for python ??🙏🏻🙏🏻,2022-08-30T08:30:27Z,0,1
Joy-Boy-98,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=15m36s"">15:36</a> <br><br>name=&quot;tony&quot;<br>age=&quot;51&quot;<br>is_genius=True<br><br>print(name)<br>print(age)<br>print(is_genius)",2022-08-30T05:36:28Z,1,0
Kishor Patil,very good way of teaching,2022-08-29T20:09:08Z,0,0
Laughs & Podcasts,Shraddha didi we required an another python programming video on machine learning,2022-08-29T16:05:29Z,0,0
S Sabesh Vishwanath mm18b112,Thank you didi,2022-08-29T15:18:38Z,0,0
Aksa Shisger,Where r d notes???,2022-08-29T12:57:21Z,0,0
Electric driger,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=28m30s"">28:30</a> isme Mera Mony smark hogaya",2022-08-29T08:54:40Z,3,0
Asish,Make Advance python course,2022-08-29T07:17:03Z,0,0
Devanshu Sood Vlogs,Mam uske baad pyscripter ko delete kar dena hai kya,2022-08-29T06:05:36Z,0,0
Banti Dogra,Mam softare devoloper hone keliye maths me accha hona padta hai kya ? Mujhe batiye.,2022-08-28T15:39:44Z,0,0
elaychi (RAW),Muze to computer ka C bhi nahi aata <br>Lekin muze bahot interesting lagta hai Mai kya karu muze bhi sikana hai 😥😥😥,2022-08-28T13:08:40Z,0,0
YP Creation,Thx mam❤️,2022-08-28T12:51:36Z,0,0
Parth Agarwal,Continue this series,2022-08-28T10:50:42Z,0,0
Sonu Singh,Please Provide AIML Concept Thank You,2022-08-28T06:59:27Z,0,0
Karan Mahajan,please continue python series,2022-08-27T18:53:46Z,0,0
Sharon Amus,Please guide on project development in python using pandas and MySQL...<br>Also for csv files and dataframes,2022-08-27T10:59:18Z,0,0
Naziya Siddique,My pyscipter turns while loop with increasing pattern into infinite loop....what to do???,2022-08-27T02:10:34Z,0,1
Abhisek Singh,Python padane ka thank you,2022-08-26T15:38:02Z,0,0
Sarang Bhasme,"Superb Superb did, yo make thing easier. the way you teach, just amazing. thank you so much",2022-08-26T08:16:50Z,0,0
Kumar Nitin,"Thanks, for your effort",2022-08-26T07:28:23Z,1,0
Soman Arts,Mean ye ek video ke bad poora Python aa jayega?,2022-08-25T21:57:07Z,0,0
anOridinary humanBeing,"man, she&#39;s a damn good teacher!<br><br>love :) ,,",2022-08-25T17:27:01Z,0,0
Prem Salunkhe,When you have CS exam the next morning and haven&#39;t studied anything,2022-08-25T16:56:36Z,0,0
Shubham Edits777,Ran Nahin ho raha hai,2022-08-25T15:32:26Z,0,0
HR!T,Great video to revise the concepts.,2022-08-25T08:09:13Z,0,0
Rishabh Mishra,Di you are so gentle and polite you will definitely be at the top of your goals,2022-08-25T07:26:14Z,0,0
spac,python,2022-08-25T03:52:27Z,0,0
Habeeb Mohammed,Please Release Python full Course Aman Bhaiya!!!!!!!!!!!!,2022-08-24T15:45:10Z,1,0
Subhadip Guchhait,Thank you mam<br>Please make your own lecture on C++ language for beginners,2022-08-24T04:10:58Z,0,0
Vinamra Jain,"Hii ma&#39;am, this video very helpfull for me thank you so much !<br>But ma&#39;am is language ko algo trading me kese use kare",2022-08-24T02:50:09Z,0,0
WhiteHat Rahul Shorts,"I love the basics didi please advance 😊 💜 🙏 ☺️ love ❤️ from west Bengal <a href=""http://www.youtube.com/results?search_query=%23whitehat_rahul"">#whitehat_rahul</a>",2022-08-23T18:48:01Z,0,0
Yatish Patel,Wow yr first time me hi smjh aa gya 🫡,2022-08-23T17:18:14Z,0,0
Love Songs,Please make a whole course of python,2022-08-23T17:17:22Z,0,0
Ankit Kumar,ML&amp;AL par video hai ??,2022-08-23T16:07:55Z,0,0
Vinay kumar Malvi,Nice shradha maine kabhi coding ya language nhi sikha hai or mai abhi ek banker hu or apni skill ko update krte hue apki ye video dekh rha hu such a nice presentation of your.. Good thanks for this video🙏🏻,2022-08-23T11:42:06Z,0,0
piyush deshmukh,Speed se nipta diya ye course to,2022-08-23T07:51:23Z,0,0
Rita Das,Please make detailed videos of Python from beginner to advance as java placement course. I watched the java placement playlist it was really helpful. Thanks Shradha di... But please can you help us with Python too❤️,2022-08-22T15:53:38Z,3,0
Arunaba Gadhavi,Run Ka option show nahi kar raha.। Suggest me someone🙏👍,2022-08-22T12:46:36Z,0,0
BHASKAR KUMAR,Thanks a lot didi .,2022-08-22T12:37:37Z,0,0
Raja Nauman Janjua,please make video on AI,2022-08-22T12:06:24Z,0,0
Pero Minecraft Gamer,I am in 6 class,2022-08-22T10:40:33Z,0,0
Sakshi Rasal,Always &quot;invalid syntax &quot; ???😞😒,2022-08-22T09:32:30Z,1,0
BlazeBurner,Can u teach how to make a embed calculator in python,2022-08-22T06:33:05Z,0,0
Deepthi Rao,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=27m34s"">27:34</a>",2022-08-22T05:19:51Z,0,0
Vishal mallah,sradha mam hamko notes chaiye to kaise milega mam please <br>or solution chahiye please reply kriyega mam,2022-08-22T05:06:05Z,0,0
Suman R Sapkota,Hi<br>I learned all your courses on Python I am really excited and interested so if possible you teach more about Python let me know. Thanks .,2022-08-22T03:31:10Z,3,1
Dharmandra kumawat Kumawat,Can you guys go with full course on machine learning and AI please,2022-08-21T20:56:00Z,0,0
Reverbb Music,Difficult lg rha hai....🤔,2022-08-21T18:44:10Z,0,0
Saumya Agarwal,Thank you soo much for the video! It&#39;s so helpful. Can you please make the video on numpy and pandas.,2022-08-21T12:00:16Z,0,0
REC Azamgarh,Easy and nice explanation,2022-08-21T10:16:56Z,1,0
Foggy Music,Sharadha didi python graphics turtle pr video bnao na and learning bhi please ☺️,2022-08-21T10:08:20Z,0,0
RISHABH SRIVASATAVA,Python ka full course chahiye,2022-08-21T03:55:16Z,0,0
silver Pearl,Which laptop u use?,2022-08-20T21:28:40Z,0,0
Pratyush Srivastava,U r awesome shraddha and ur way of explaing really love it,2022-08-20T19:31:46Z,0,0
Rehmaan,Please continue the python series for beginners,2022-08-20T19:17:33Z,0,1
Koel Dasgupta,is their anyy database use in python?,2022-08-20T18:31:39Z,0,0
Koel Dasgupta,very nicely delivered,2022-08-20T18:04:37Z,0,0
Santosh Waghode,Hii,2022-08-20T17:35:12Z,0,0
Clutchshot Gamer,Mam kaafi logo ki playlist me 80+ lectures h koi koi 9-10 hours me full  course  de rhe h .kya ye possible h ki 80+ lectures in 10 hrs and covered all things,2022-08-20T12:15:16Z,1,0
Risheek Shrestha,Can you suggest something for 32 bit. Pyscripter doesn&#39;t work on 32 bit os,2022-08-20T11:35:49Z,0,0
Mr. Dipanshu,Ma&#39;am hume pythan k notes chahiye,2022-08-20T09:37:06Z,0,0
Vittaldas Bhat,"have a little problem getting up and running. I have installed<br>PyScripter v3.2.2 (64-Bit Version)<br>Python 2.7 (64-Bit Version) (installed in c:\Python27). In windows 7 64 bit. python.exe is in the path<br>However when I start PyScripter I get a &quot;PyScripter could not load a Python engine&quot; error.<br><br>Does PyScripter search for python in a predefined location? If yes, how can I tell it where my python is installed?",2022-08-20T07:01:47Z,0,0
Khurram Shahzad,hi mam please make the video zero to advance phython please mujy koi achi video nei mil rahi jo zero bandy ko to asani sy samj a saky mujy nei mill rai video jo koi asan samja saky,2022-08-20T03:56:37Z,0,0
Dr. Sanjay Gohel,👍,2022-08-20T03:37:27Z,1,0
Nayan Karmakar Official,Thanq so much....🌹🌹,2022-08-19T20:06:14Z,0,0
Mohd Mansoor,Di jango framework pr ek video banay 😊<br>Explanation zabrdast he apki😃😃,2022-08-19T12:39:15Z,0,0
Joy,Didi please continue python to advanced level for the placement and company so that we get a opportunities to been there .....,2022-08-19T12:08:15Z,0,0
JEE Topper,Ml with python,2022-08-19T10:21:25Z,0,0
Nitanshu Jadhav,"print(&quot;1.addition(+)&quot;)<br>print(&quot;2.subtraction(-)&quot;)<br>print(&quot;3.multiplication(*)&quot;)<br>print(&quot;4.division(/)&quot;)<br>print(&quot;5.power(^)&quot;)<br><br>a=str(input(&quot;choose operation: &quot;))<br>b=float(input(&quot;Enter 1st number : &quot;))<br>c=float(input(&quot;Enter 2nd number : &quot;))<br><br>if a==&quot;1&quot;:<br>    print(b, &quot;+&quot;, c ,&quot;=&quot;,b+c)<br>elif a==&quot;2&quot;:<br>     print(b, &quot;-&quot;, c ,&quot;=&quot;,b-c)<br>elif a==&quot;3&quot;:<br>     print(b, &quot;x&quot;, c ,&quot;=&quot;,b*c)<br>elif a==&quot;4&quot;:<br>     print(b, &quot; / &quot;, c ,&quot;=&quot;,b/c)<br>elif a==&quot;5&quot;:<br>     q=float(input(&quot;Enter base: &quot;)) <br>     q1=float(input(&quot;Enter power: &quot;))  <br>     print(q,&quot;^&quot;, q1 ,&quot; = &quot;,q**q1)",2022-08-19T09:50:15Z,0,0
Chandra Shekhar,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=47m43s"">47:43</a> that is a cool tip😂",2022-08-19T03:55:08Z,0,0
Gaurav Singh vyas,Ma&#39;am please advance phython  ka bhi one short video banao please 🙏,2022-08-18T18:09:09Z,0,0
Skull Pranav,I  think mam is a fan of iron man,2022-08-18T17:19:45Z,0,0
op gaming,"a=int(input(&quot;enter the first number&quot;))<br>b=int(input(&quot;enter your second number&quot;))<br><br>if a&gt;=0 or a&lt;=0 and b&gt;=0 or b&lt;=0:<br>    print(&quot;here is your sum&quot;,a+b)<br>    print(&quot;here is your product&quot;,a*b)<br>    print(&quot;here is your division&quot;,a/b)<br>    print(&quot;here is your subtraction&quot;,a-b)<br>    print(&quot;here is your percentage&quot;,a%b)<br><br><br><br><br>easier calc than didi",2022-08-18T10:03:59Z,1,0
Rajeev Mathmatics,Pls for spilit,2022-08-18T06:28:13Z,0,0
HARISH CHANDRA,Excellent ma&#39;am pls continue this,2022-08-18T06:07:54Z,0,0
Vittaldas Bhat,I have installed python but there is a error message &quot;PyScripter could not load a Python engine&quot; and when I click &quot;OK&quot; there is no python versions in registered versions AND unregistered versions...,2022-08-17T15:34:11Z,0,0
khatravath ajay,Plzz make video of complete python coarse from basic to advanced.,2022-08-17T14:29:01Z,0,0
SIDDHANT DOMBE,"This video helped me a lot,so thank you 🥰",2022-08-17T13:42:25Z,0,0
Yashvardhan Singh,Lagta hai didi ko avengers bahut  pasand hai 😂❤️,2022-08-17T10:54:16Z,1,0
Vittaldas Bhat,Python for win 7 64 bit?,2022-08-17T08:27:29Z,0,0
Laughs & Podcasts,Didi actually I want to explore the data scientist field. So kya ap thoda advance level ka python video provide kar sakte hein?,2022-08-17T05:21:32Z,0,0
Swaad hi maaza hai,Thank you,2022-08-17T04:43:11Z,0,0
Unique One,pyscripter download karte wakt company me kya daalna hoga ?<br>Please koi bata doh,2022-08-16T17:56:49Z,0,0
blog_world,"<a href=""https://youtu.be/m4BHZiuYmEU"">https://youtu.be/m4BHZiuYmEU</a>",2022-08-16T17:46:01Z,0,0
Nayan Karmakar Official,"I  don&#39;t know anything about Python, does this video is for beginners??  Plz reply anyone.🙏",2022-08-16T12:52:50Z,0,0
Vishesh Joshi,maam please make video on advance level python for those who started python from this video.,2022-08-16T12:23:57Z,0,0
Classy_VFX,Thanks Didi !! this was the first language i&#39;ve learnt for my coding journey !!! after this one i&#39;ll learn HTML by you !!! Superb keep it up didi !!,2022-08-16T12:21:02Z,6,0
Mayank Raj Jha,didi kya hum log ease tablet mai kar sakte hai,2022-08-16T10:21:50Z,0,0
Abid mohmand,Please continue python full course zero to hero,2022-08-16T07:51:57Z,0,0
Anshu Jaat,didi i am 11th class student can larn coding,2022-08-16T03:10:08Z,0,0
Parwez Patel,Very helpful 👍,2022-08-15T20:02:15Z,0,0
Ayush jain,First time i understand in gud way.... trying from last 3 month with different. Video,2022-08-15T17:54:12Z,0,0
Gunjan Soam,Please continue this series of python,2022-08-15T17:09:13Z,1,0
MoniKrishna🎈,Please make videos in english!!,2022-08-15T16:24:07Z,0,0
gayetri,"<a href=""https://youtube.com/playlist?list=PLVwbZ9sSg3wM1KSyVmtGH6L0Z7ghDU096"">https://youtube.com/playlist?list=PLVwbZ9sSg3wM1KSyVmtGH6L0Z7ghDU096</a><br>Without adds, python programming language for absolute beginners to advanced level.",2022-08-15T15:06:20Z,0,1
anup dwivedi,Mam ki age 22 h confirm🤣,2022-08-15T13:39:58Z,0,0
Prashant Deshpande,"Shraddha, very well explained. Please try to offer course from beginner to advance level.",2022-08-15T10:12:11Z,0,0
Piyush Verma,"<a href=""https://www.youtube.com/watch?v=sHGxFG5ACsQ&amp;list=PLVwbZ9sSg3wM1KSyVmtGH6L0Z7ghDU096"">https://www.youtube.com/watch?v=sHGxFG5ACsQ&amp;list=PLVwbZ9sSg3wM1KSyVmtGH6L0Z7ghDU096</a><br>python for beginners to advanced level and qualified.🤩🤤<br>Will help you in your intership level things.<br>soon we will teach you java in ppt form for better understanding and notes will be provided to revise.",2022-08-15T09:49:08Z,1,1
siddharth soni,ML ki ak playlist bna dijiye,2022-08-15T08:38:19Z,0,0
Cook with chef savita,CONTINUE THE COURSE,2022-08-15T08:23:55Z,0,0
Cook with chef savita,MORE VIDEOS,2022-08-15T08:23:29Z,0,0
Rishab Jangra,"Mam please make video of python different programs like palindrome , fibonacci series, factorial, leap year program.etc.",2022-08-15T06:30:09Z,0,0
manisha,I have just finished an 11hr lecture on python.. and came here to summarise all the things 😁😁😁😁..<br><br>After this i m gonna start c++ from apna college,2022-08-15T04:59:36Z,1,0
Learn_with_Subrat,i am unable to install pyscripter,2022-08-14T19:02:38Z,0,0
Yashu kun,Tony stark obessesion be like :-,2022-08-14T12:51:33Z,1,0
D Kosta,THAT IS GREAT TUTORIAL,2022-08-14T11:39:41Z,0,0
D Kosta,thats a great,2022-08-14T11:28:25Z,0,0
mohd tarif khan,I have installed pyscripter on windows<br>Do I need to install pycharm ?,2022-08-14T10:06:07Z,0,0
Babasaheb Jangle,"very good <a href=""http://explanations.it/"">explanations.it</a> very easy to understand",2022-08-14T07:14:57Z,0,0
ALPHA RUP,Can I use pycharm instead of pyscripter???,2022-08-13T19:06:38Z,1,0
